Resume_ID,Name,Skills,Experience_Years,Education,Certifications,Job_Role,Recruiter_Decision,Salary_Expectation_Dollars,Projects_Count,AI_Score,Python_Skill,SQL_Skill,ML_Skill,PowerBI_Skill,Excel_Skill,TensorFlow_Skill,NLP_Skill,Pytorch_Skill,Experience_Level
931,Mark Sanford,"python, machine learning",2,B.Sc,Deep Learning Specialization,Data Scientist,0,71635,1,45,1,0,1,0,0,0,0,0,Junior
932,Debbie Wong,"linux, cybersecurity",9,B.Sc,None,Cybersecurity Analyst,1,62823,7,100,0,0,0,0,0,0,0,0,Senior
933,Peter Brown,"sql, java, c++",1,M.Tech,Deep Learning Specialization,Software Engineer,1,82007,10,85,0,1,0,0,0,0,0,0,Fresher
934,Kristina Evans,"machine learning, deep learning, python",10,M.Tech,Google ML,Data Scientist,1,47998,10,100,1,0,1,0,0,0,0,0,Senior
935,Maria Green,"python, sql, machine learning",3,PhD,Google ML,Data Scientist,0,55365,1,60,1,1,1,0,0,0,0,0,Junior
936,Eddie May,"machine learning, sql",2,MBA,Deep Learning Specialization,Data Scientist,1,90929,7,75,0,1,1,0,0,0,0,0,Junior
937,Samuel Arnold,"ethical hacking, linux",9,MBA,AWS Certified,Cybersecurity Analyst,1,46896,8,100,0,0,0,0,0,0,0,0,Senior
938,Jacob Morrow,"pytorch, tensorflow",5,PhD,AWS Certified,AI Researcher,1,43681,4,90,0,0,0,0,0,1,0,1,Mid
939,William Johnston,"sql, c++, java, react",3,M.Tech,Google ML,Software Engineer,0,44121,0,60,0,1,0,0,0,0,0,0,Junior
940,Amy Lawson,"networking, linux, cybersecurity",1,PhD,Google ML,Cybersecurity Analyst,1,48456,8,75,0,0,0,0,0,0,0,0,Fresher
941,Donald Cantu,"linux, cybersecurity, networking, ethical hacking",6,B.Tech,AWS Certified,Cybersecurity Analyst,1,109463,6,100,0,0,0,0,0,0,0,0,Mid
942,Mr. Matthew Brewer,"nlp, tensorflow, python",2,MBA,None,AI Researcher,0,94281,2,45,1,0,0,0,0,1,1,0,Junior
943,Leslie Conway,"machine learning, deep learning, sql, python",2,PhD,AWS Certified,Data Scientist,1,80720,6,80,1,1,1,0,0,0,0,0,Junior
944,Michael Wilson,"java, react, sql, c++",3,PhD,None,Software Engineer,1,78794,4,70,0,1,0,0,0,0,0,0,Junior
945,Kristin Hernandez,"ethical hacking, cybersecurity, networking",3,B.Sc,Deep Learning Specialization,Cybersecurity Analyst,0,50972,1,60,0,0,0,0,0,0,0,0,Junior
946,Kyle Orozco,"sql, java, react",4,PhD,AWS Certified,Software Engineer,1,79539,5,90,0,1,0,0,0,0,0,0,Mid
947,Theresa Hansen,"cybersecurity, networking, linux, ethical hacking",1,B.Sc,None,Cybersecurity Analyst,1,99954,8,70,0,0,0,0,0,0,0,0,Fresher
948,Jeffery Hicks,"python, deep learning, machine learning, sql",2,B.Tech,Deep Learning Specialization,Data Scientist,1,42356,3,65,1,1,1,0,0,0,0,0,Junior
949,Alan Lewis,"pytorch, tensorflow, nlp, python",10,B.Sc,Google ML,AI Researcher,1,50188,3,100,1,0,0,0,0,1,1,1,Senior
950,Elizabeth Fry,"linux, ethical hacking, networking",5,B.Sc,AWS Certified,Cybersecurity Analyst,1,45733,0,75,0,0,0,0,0,0,0,0,Mid
951,Rita Russell,"deep learning, machine learning",7,M.Tech,AWS Certified,Data Scientist,1,87562,9,100,0,0,1,0,0,0,0,0,Senior
952,Joshua Hatfield,"nlp, pytorch, tensorflow, python",0,MBA,Deep Learning Specialization,AI Researcher,1,70137,9,75,1,0,0,0,0,1,1,1,Fresher
953,Mary Thomas,"sql, machine learning, python, deep learning",6,B.Sc,Deep Learning Specialization,Data Scientist,1,53286,5,100,1,1,1,0,0,0,0,0,Mid
954,Jennifer Juarez,"networking, cybersecurity, ethical hacking, linux",4,M.Tech,Google ML,Cybersecurity Analyst,1,91996,8,100,0,0,0,0,0,0,0,0,Mid
955,Megan Meadows,"sql, python, machine learning, deep learning",7,B.Sc,AWS Certified,Data Scientist,1,55431,2,100,1,1,1,0,0,0,0,0,Senior
956,Michael Johnson,"deep learning, python, sql, machine learning",3,B.Sc,AWS Certified,Data Scientist,1,113134,5,85,1,1,1,0,0,0,0,0,Junior
957,Sarah Wood MD,"ethical hacking, linux, networking, cybersecurity",6,MBA,None,Cybersecurity Analyst,1,90173,4,100,0,0,0,0,0,0,0,0,Mid
958,Elizabeth Logan,"cybersecurity, networking",7,MBA,None,Cybersecurity Analyst,1,109418,6,100,0,0,0,0,0,0,0,0,Senior
959,Jesus Johnson,"c++, sql, java",7,B.Sc,None,Software Engineer,1,115535,5,100,0,1,0,0,0,0,0,0,Senior
960,Evan Rodriguez,"machine learning, sql, python",3,M.Tech,Google ML,Data Scientist,1,119432,9,100,1,1,1,0,0,0,0,0,Junior
961,Phillip Morris,"sql, machine learning, python",3,B.Tech,Google ML,Data Scientist,1,77352,3,70,1,1,1,0,0,0,0,0,Junior
962,Melanie Oliver,"sql, deep learning, python",9,B.Sc,Google ML,Data Scientist,1,96487,0,100,1,1,0,0,0,0,0,0,Senior
963,Michael Hall,"python, nlp, pytorch, tensorflow",5,B.Sc,Deep Learning Specialization,AI Researcher,1,48234,9,100,1,0,0,0,0,1,1,1,Mid
964,Mary Vasquez,"tensorflow, nlp",6,PhD,AWS Certified,AI Researcher,1,64951,8,100,0,0,0,0,0,1,1,0,Mid
965,Jason Jackson,"cybersecurity, linux, ethical hacking",2,PhD,None,Cybersecurity Analyst,1,51721,10,85,0,0,0,0,0,0,0,0,Junior
966,Elizabeth Stevenson,"sql, machine learning, deep learning",8,M.Tech,None,Data Scientist,1,61880,8,100,0,1,1,0,0,0,0,0,Senior
967,Courtney Black,"ethical hacking, linux, networking, cybersecurity",6,MBA,None,Cybersecurity Analyst,1,56426,1,85,0,0,0,0,0,0,0,0,Mid
968,Adriana Johnson,"deep learning, python, machine learning, sql",6,B.Sc,AWS Certified,Data Scientist,1,50340,0,90,1,1,1,0,0,0,0,0,Mid
969,Ashley Rice,"pytorch, tensorflow",0,M.Tech,AWS Certified,AI Researcher,1,99429,9,65,0,0,0,0,0,1,0,1,Fresher
970,Mark Hughes,"python, machine learning, sql",9,PhD,Google ML,Data Scientist,1,104274,10,100,1,1,1,0,0,0,0,0,Senior
971,Chloe Blake,"c++, react, sql",0,MBA,None,Software Engineer,0,45815,7,50,0,1,0,0,0,0,0,0,Fresher
972,Jennifer Morris,"c++, sql",8,B.Sc,Google ML,Software Engineer,1,112514,8,100,0,1,0,0,0,0,0,0,Senior
973,Samuel Bright,"nlp, python, pytorch, tensorflow",3,MBA,AWS Certified,AI Researcher,1,68738,6,90,1,0,0,0,0,1,1,1,Junior
974,Christopher Fernandez,"c++, java, sql",6,MBA,AWS Certified,Software Engineer,1,40595,1,90,0,1,0,0,0,0,0,0,Mid
975,Vanessa Hampton,"tensorflow, pytorch, nlp, python",1,B.Tech,AWS Certified,AI Researcher,0,86353,2,50,1,0,0,0,0,1,1,1,Fresher
976,Erin Wells,"cybersecurity, linux, ethical hacking, networking",7,B.Tech,AWS Certified,Cybersecurity Analyst,1,95709,8,100,0,0,0,0,0,0,0,0,Senior
977,Louis Spencer,"python, nlp",3,B.Sc,None,AI Researcher,1,95270,7,75,1,0,0,0,0,0,1,0,Junior
978,Sherry White,"react, c++, sql, java",7,M.Tech,Google ML,Software Engineer,1,67871,10,100,0,1,0,0,0,0,0,0,Senior
979,Hunter Higgins,"sql, deep learning, machine learning",9,B.Sc,Google ML,Data Scientist,1,89128,0,100,0,1,1,0,0,0,0,0,Senior
980,Pamela Santos,"tensorflow, nlp, python",9,MBA,Google ML,AI Researcher,1,57419,7,100,1,0,0,0,0,1,1,0,Senior
981,Juan Le,"python, sql, machine learning",3,B.Tech,AWS Certified,Data Scientist,1,71142,4,75,1,1,1,0,0,0,0,0,Junior
982,Dakota Clark,"nlp, python",10,PhD,Google ML,AI Researcher,1,100218,10,100,1,0,0,0,0,0,1,0,Senior
983,Kristin Ferguson,"sql, c++, java",6,MBA,None,Software Engineer,1,49261,1,80,0,1,0,0,0,0,0,0,Mid
984,Lisa Williamson,"pytorch, nlp, python, tensorflow",1,M.Tech,Google ML,AI Researcher,1,94795,7,75,1,0,0,0,0,1,1,1,Fresher
985,Nicholas Wheeler,"sql, deep learning",0,PhD,Deep Learning Specialization,Data Scientist,0,118976,8,60,0,1,0,0,0,0,0,0,Fresher
986,Sean Jones,"react, sql, java",10,B.Sc,Deep Learning Specialization,Software Engineer,1,57933,3,100,0,1,0,0,0,0,0,0,Senior
987,Carolyn Little,"sql, deep learning, machine learning",1,MBA,None,Data Scientist,1,44099,8,65,0,1,1,0,0,0,0,0,Fresher
988,Anna Perez,"pytorch, tensorflow, nlp",2,M.Tech,Google ML,AI Researcher,1,76264,4,65,0,0,0,0,0,1,1,1,Junior
989,Christina Ball,"python, nlp",5,B.Sc,Google ML,AI Researcher,1,54525,8,100,1,0,0,0,0,0,1,0,Mid
990,Tracy Jennings,"networking, cybersecurity, ethical hacking, linux",9,MBA,AWS Certified,Cybersecurity Analyst,1,45660,9,100,0,0,0,0,0,0,0,0,Senior
991,Jennifer Martinez,"react, c++, java, sql",5,M.Tech,Google ML,Software Engineer,1,106646,4,100,0,1,0,0,0,0,0,0,Mid
992,Jacob Davis,"networking, ethical hacking, linux, cybersecurity",3,PhD,Google ML,Cybersecurity Analyst,1,115708,9,100,0,0,0,0,0,0,0,0,Junior
993,Michael Dodson,"react, sql",10,PhD,Deep Learning Specialization,Software Engineer,1,50166,10,100,0,1,0,0,0,0,0,0,Senior
994,Tina Booth,"cybersecurity, ethical hacking, linux, networking",1,MBA,Deep Learning Specialization,Cybersecurity Analyst,0,60494,0,40,0,0,0,0,0,0,0,0,Fresher
995,Brian Hawkins,"react, java",4,PhD,Google ML,Software Engineer,1,51742,6,90,0,0,0,0,0,0,0,0,Mid
996,Brenda Williams,"cybersecurity, linux, ethical hacking",0,B.Sc,None,Cybersecurity Analyst,0,114364,9,60,0,0,0,0,0,0,0,0,Fresher
997,Colleen Hicks,"deep learning, machine learning",0,MBA,Deep Learning Specialization,Data Scientist,0,103294,5,45,0,0,1,0,0,0,0,0,Fresher
998,Michelle Molina,"tensorflow, nlp",0,B.Tech,Google ML,AI Researcher,1,113855,9,65,0,0,0,0,0,1,1,0,Fresher
999,Danielle Horn,"linux, networking, cybersecurity, ethical hacking",8,PhD,AWS Certified,Cybersecurity Analyst,1,83146,10,100,0,0,0,0,0,0,0,0,Senior
1000,Chad Collins,"sql, machine learning, python, deep learning",7,M.Tech,Deep Learning Specialization,Data Scientist,1,119474,3,100,1,1,1,0,0,0,0,0,Senior
